Business	BUS 1,MANDELBAUM A B	BUS 1	MANDELBAUM A B	17	4	1		43
Business	BUS 1,VEAS S	BUS 1	VEAS S	43	3	2		49
Business	BUS 1,RODRIGUEZ K P	BUS 1	RODRIGUEZ K P	6	3	5		34
Business	BUS 1,KELLY MARCELLA A	BUS 1	KELLY MARCELLA A	17	6	5		37
Business	BUS 1,KELLY MARCELLA A	BUS 1	KELLY MARCELLA A	17	11	12		48
Business	BUS 1,MANDELBAUM A B	BUS 1	MANDELBAUM A B	9	3	5		41
Business	BUS 1,ROPER-CONLEY C	BUS 1	ROPER-CONLEY C	9	17	7		48
Business	BUS 1,VEAS S	BUS 1	VEAS S	48	1	1		51
Business	BUS 1,OLIVERI J S	BUS 1	OLIVERI J S	9	8	4		39
Business	BUS 1,ROPER-CONLEY C	BUS 1	ROPER-CONLEY C	7	14	10		64
Business	BUS 1,SABOLIC P C	BUS 1	SABOLIC P C	15	20	3		43
Business	BUS 1,ROPER-CONLEY C	BUS 1	ROPER-CONLEY C	1	12	12		38
Business	BUS 1,SEDKY S M	BUS 1	SEDKY S M	25	7	4		45
Business	BUS 1,ROCKWELL C	BUS 1	ROCKWELL C	9	4	6		40
Business	BUS 1,SEDKY S M	BUS 1	SEDKY S M	17	12	8		43
Business	BUS 1,ROCKWELL C	BUS 1	ROCKWELL C	10	9	3		45
Business	BUS 1,KELLY MARCELLA A	BUS 1	KELLY MARCELLA A	17	13	6		46
Business	BUS 1,PAIK R	BUS 1	PAIK R	4	12	6		32
Business	BUS 1,KELLY MARCELLA A	BUS 1	KELLY MARCELLA A	17	10	6		42
Business	BUS 5,KLUGMAN E B	BUS 5	KLUGMAN E B	9	7	10		33
Business	BUS 5,KHALIL N	BUS 5	KHALIL N	9	7	6		35
Business	BUS 5,HALLIDAY-ROBERT CA	BUS 5	HALLIDAY-ROBERT CA	9	5	6		35
Business	BUS 5,SINDELL S M	BUS 5	SINDELL S M	3	9	10		31
Business	BUS 5,KLUGMAN E B	BUS 5	KLUGMAN E B	12	7	5		41
Business	BUS 5,NASSER D M	BUS 5	NASSER D M	9	10	6		30
Business	BUS 5,NASSER D M	BUS 5	NASSER D M	19	12	11		46
Business	BUS 5,NASSER D M	BUS 5	NASSER D M	16	12	12		46
Business	BUS 5,RADOS-CLOKE A	BUS 5	RADOS-CLOKE A	9	13	20		51
Business	BUS 5,NASSER D M	BUS 5	NASSER D M	23	12	9		46
Business	BUS 5,RADOS-CLOKE A	BUS 5	RADOS-CLOKE A	13	14	9		48
Business	BUS 5,RADOS-CLOKE A	BUS 5	RADOS-CLOKE A	10	8	13		48
Business	BUS 5,DOWNS J M	BUS 5	DOWNS J M	3	2	8		40
Business	BUS 5,KLUGMAN E B	BUS 5	KLUGMAN E B	4	10	9		37
Business	BUS 6,HALLIDAY-ROBERT CA	BUS 6	HALLIDAY-ROBERT CA	8	11	8		31
Business	BUS 6,NASSER D M	BUS 6	NASSER D M	12	9	6		31
Business	BUS 11,MARGOLIS D L	BUS 11	MARGOLIS D L	14	9	1	1	43
Business	BUS 20,SABOLIC P C	BUS 20	SABOLIC P C	4	17	8		37
Business	BUS 20,SABOLIC P C	BUS 20	SABOLIC P C	4	17	14		48
Business	BUS 20,KELLY MARCELLA A	BUS 20	KELLY MARCELLA A	22	7	9		44
Business	BUS 20,SEDKY S M	BUS 20	SEDKY S M	15	6	3		36
Business	BUS 20,VEAS S	BUS 20	VEAS S	20	7	1		39
Business	BUS 20,VEAS S	BUS 20	VEAS S	14	8	2		36
Business	BUS 20,OLIVERI J S	BUS 20	OLIVERI J S	9	7	7		36
Business	BUS 20,PACCIORETTI T S	BUS 20	PACCIORETTI T S	8	7	5		40
Business	BUS 22,COPLEN J S	BUS 22	COPLEN J S	12	13	5		43
Business	BUS 23,PACCIORETTI T S	BUS 23	PACCIORETTI T S	25	9	2		39
Business	BUS 23,PACCIORETTI T S	BUS 23	PACCIORETTI T S	23	7	4	1	43
Business	BUS 25,NALEPA L L	BUS 25	NALEPA L L	14	3	1		28
Business	BUS 26,COPLEN J S	BUS 26	COPLEN J S	9	11	4		29
Business	BUS 28,WILLIAMS AY	BUS 28	WILLIAMS AY	17	7			24
Business	BUS 31,PAIK R	BUS 31	PAIK R	2	7	3		21
